anchor_id,paper_id,zotero_key,doi,title,value_type,page_hint,evidence_anchor,raw_value,raw_unit,confidence_class,audit_status,origin_digitizer_needed,source_text_path
zotero_D3WL6CAT:isc_t1:2,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,isc_t1,1,"Unlike the direct formation of radical fragments of Norrish Type I photoinitiators under photoirradiation, Norrish Type II photoinitiators are two-component synergistic photoinitiating systems including sensitizers and co-initiators, commonly forming excited triplet state and requiring hydrogen donor to react 4. The ex",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D3WL6CAT:mechanism:4,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,mechanism,1,"otoinitiator that acts as a key character in photopolymerization could generate reactive species of radicals or cations to initiate polymerization reaction once excited by the one-photon/two-photon absorption pro- cess 2. Subsequently, photo-activated Norrish Type I or Norrish Type II photoinitiators will trigger the r",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D3WL6CAT:mechanism:5,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,mechanism,1,"acts as a key character in photopolymerization could generate reactive species of radicals or cations to initiate polymerization reaction once excited by the one-photon/two-photon absorption pro- cess 2. Subsequently, photo-activated Norrish Type I or Norrish Type II photoinitiators will trigger the radical polymerizat",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D3WL6CAT:mechanism:7,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,mechanism,2,"ro-actuator with 3D printing technology.Mater. Res. Express 7, 075015 (2020). 2. Bagheri, A. & Jin, J. Y. Photopolymerization in 3D printing. ACS Appl. Polym. Mater. 1,5 9 3–611 (2019). 3. Marchetti, B., Karsili, T. N. V. & Ashfold, M. N. R. Exploring Norrish type I and type II reactions: an ab initio mechanistic study",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D3WL6CAT:sigma2:1,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,sigma2,1,"energy shows great potential in advanced 3D printing technology 1. The photoinitiator that acts as a key character in photopolymerization could generate reactive species of radicals or cations to initiate polymerization reaction once excited by the one-photon/two-photon absorption pro- cess 2. Subsequently, photo-activ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D3WL6CAT:voxel_geometry:3,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,voxel_geometry,1,". Organic photochromic materials with controllable structural and optical switching properties play a critical role in advanced photonics, which mainly focus on the applications of optoelectronic devices, anti-counterfeiting display, optical memory, and super-resolution imaging 5–8. Molecular photoswitches, an importan",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D3WL6CAT:voxel_geometry:6,zotero_D3WL6CAT,D3WL6CAT,10.1038/s41377-023-01188-1,A new function of photochromic spiropyran: an efficient photoinitiator for two-photon polymerization,voxel_geometry,2,"Flexible molecular-s cale electronic devices composed of diarylethene photoswitching molecules. Adv. Mater. 26, 3968 –3973 (2014). 6 . Q i ,Q .K .e ta l .S o l i d - s t a t ep h o t o i n d u ced luminescence switch for advanced anticounterfeiting and super-resolution imaging applications. J. Am. Chem. Soc. 139, 16036",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:threshold:3,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,threshold,2,"y ethanol. The fabricated structures were observed by a scanning electron microscope (SEM, S-4300, Hitachi, Japan). 3. RESULTS AND DISCUSSION The TPIP properties of BNBC and BNMBC were eval- uated by fabricating lines with deigned photoresists R 1 and R2. The polymerization threshold power ( Pth/rparenorifor pho- tores",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:threshold:4,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,threshold,2,NMBC were eval- uated by fabricating lines with deigned photoresists R 1 and R2. The polymerization threshold power ( Pth/rparenorifor pho- toresists were investigated to compare the photosensitivity properties of BNBC and BNMBC. P th was deﬁned as the lowest laser power before the objective lens to achieve polymer lin,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:threshold:5,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,threshold,2,"f photoinitia- tors BNBC, BNBC/PhOCH 3 with a molar ratio of 1:1 and BNMBC. Firstly, we prepared the photoresists R1 (initia- tor BNBC) and R2 (initiator BNMBC) in which MMA, PE-3A and photoinitiator with molar ratio of 92.24, 7.74 and 0.02% to study the photosensitivity of the two pho- toinitiators. Furthermore, the m",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:threshold:6,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,threshold,2,"fabricated structures were observed by a scanning electron microscope (SEM, S-4300, Hitachi, Japan). 3. RESULTS AND DISCUSSION The TPIP properties of BNBC and BNMBC were eval- uated by fabricating lines with deigned photoresists R 1 and R2. The polymerization threshold power ( Pth/rparenorifor pho- toresists were inves",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:voxel_geometry:1,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,voxel_geometry,1,"NBC) with similar chemical structure but not radical quenching group was studied for comparison. Their photopolymerization properties were studied with resins in which BNBC and BNMBC were used as photoinitiators with a molar ratio of 0.02%, respectively . The linewidth of polymer lines fabricated by TPIP of the photore",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:voxel_geometry:2,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,voxel_geometry,1,"diffusion compared to the intermolecular radical quencher PhOCH 3. Furthermore, arbitrary complex three- dimensional (3D) microstructure was achieved using the photoresist with photoinitiator BNMBC. The approach could open up broad prospect for improving the resolution in TPIP . Keywords: T wo-Photon Induced Photopolym",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:voxel_geometry:7,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,voxel_geometry,3,"nyang Technological University IP: 46.161.63.210 On: Wed, 15 Jun 2016 23:56:11 Copyright: American Scientific Publishers RESEARCH ARTICLE Lu et al. TPIP Using Photoinitiator with an Intramolecular Radical Quenching Moiety for Nanolithography The dependence of linewidth on the laser power for the two photoresists was sh",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D47BE9ZL:voxel_geometry:8,zotero_D47BE9ZL,D47BE9ZL,10.1166/jnn.2013.6011,Two-photon induced photopolymerization using photoinitiator with an intramolecular radical quenching moiety for nanolithography,voxel_geometry,3,: American Scientific Publishers RESEARCH ARTICLE Lu et al. TPIP Using Photoinitiator with an Intramolecular Radical Quenching Moiety for Nanolithography The dependence of linewidth on the laser power for the two photoresists was shown in Figure 2(a). All the linewidth of the substrate lines were obtained as the aver- ,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:isc_t1:11,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",isc_t1,7,sigma_780 sigma_max toxicity solubility SA isc 0.0 0.1 0.2 0.3 0.4 0.5 RMSE (standardized) a) Sealed outer-test error D06 F06 sigma_780 sigma_max toxicity solubility SA isc 0.750 0.775 0.800 0.825 0.850 0.875 0.900 0.925 0.950 R2 b) Task-wise explanatory power D06 F06 −0.020 −0.015 −0.010 −0.005 0.000 0.005 0.010 Delta,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:isc_t1:12,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",isc_t1,8,"/uni0000001d/uni00000014/uni00000003/uni0000002f/uni0000004c/uni00000051/uni00000048 Fig. 3 Six-task outer-test prediction accuracy.Parity plots compare predicted and true stan- dardized values forσ 780,σ max, toxicity, solubility, synthetic accessibility and ISC energy on the sealed scaffold-isolated outer test set. E",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:isc_t1:13,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",isc_t1,9,"rom the radical headline rather than being mixed into a photoinitiator ranking. Putative Type-I can- didates require evidence for accessible excited-state activation, relevant bond cleavage and chemically credible radical fragments. Type-II candidates require triplet-state characterization and an explicit co-initiator ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:isc_t1:14,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",isc_t1,10,"t files were submit-ready or checkpoint-dependent at the manifest stage. For Type-I candidates, bond dissocia- tion, excited-state localization, radical stability and downstream radical reactivity are the central questions. For Type-II and SET/PET candidates, triplet energetics, co- initiator compatibility and electron",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:mechanism:1,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",mechanism,1,"ly plausi- ble initiation. Here we present an evidence-guided, mechanism-aware workflow for functional molecular materials discovery, using radical two-photon photoini- tiators as a demonstration. Literature-derived rules define photoinitiator scope, separate Type-I, Type-II and SET/PET candidates from cationic and bou",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:mechanism:2,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",mechanism,1,"i- ble initiation. Here we present an evidence-guided, mechanism-aware workflow for functional molecular materials discovery, using radical two-photon photoini- tiators as a demonstration. Literature-derived rules define photoinitiator scope, separate Type-I, Type-II and SET/PET candidates from cationic and bound- ary ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_D6JVVDG4:mechanism:3,zotero_D6JVVDG4,D6JVVDG4,,"An Evidence-Guided, Mechanism-Aware Workflow for Functional Molecular Materials Discovery: Two-Photon Photoinitiators as a Demonstration",mechanism,1,"thor Name 1 1*Department or School, University Name, Shanghai, China. *Corresponding author(s). E-mail(s): your.email@institution.edu; Abstract Two-photon photopolymerization enables three-dimensional microfabrication because near-infrared excitation confines radical generation to the focal volume. However, two-photon ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
