evidence_id,source_id,zotero_key,doi,title,field_name,raw_value,raw_unit,normalized_value,normalized_unit,page_hint,evidence_anchor,local_context,formulation,wavelength_nm,figure_or_table,data_role,evidence_lane,confidence_class,automatic_status,automatic_use,source_layer,source_record_id,source_text_path,automatic_reason,notes,record_origin,legacy_value_type,legacy_audit_status,legacy_visual_audit_reference,legacy_source_json,evidence_identity_key,duplicate_group_id,duplicate_group_size,duplicate_relation
AUD20260828-0126,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,objective_na,0.85,NA,0.85,NA,2,objective lens ... N.A. 0.85,objective lens ... N.A. 0.85,,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0126,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=objective_na,legacy_registry,objective_na,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-ce4b247998781e49,DUP-ce4b247998781e49,1,unique_record
AUD20260828-0127,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,laser_peak_power,50,kW,50,kW,2,"peak power were 790 nm, 200 fs, 76 MHz, and 50 kW","peak power were 790 nm, 200 fs, 76 MHz, and 50 kW",,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0127,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=laser_peak_power,legacy_registry,laser_peak_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-1439112fb883c81e,DUP-1439112fb883c81e,1,unique_record
AUD20260828-0128,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,argon_laser_power,8,W,8,W,2,excited by an Ar-ion laser of 8-W average power,excited by an Ar-ion laser of 8-W average power,,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0128,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=argon_laser_power,legacy_registry,argon_laser_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-d4fb7888b5c62e24,DUP-d4fb7888b5c62e24,1,unique_record
AUD20260828-0129,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,input_laser_power,20,mW,20,mW,2,input power of the laser ... 20 mW,input power of the laser ... 20 mW,spiral structure,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0129,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=input_laser_power,legacy_registry,input_laser_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-54ed7b96f36a06e4,DUP-54ed7b96f36a06e4,1,unique_record
AUD20260828-0130,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,exposure_time,2.3,s,2.3,s,2,total exposure time ... 2.3 s,total exposure time ... 2.3 s,spiral structure,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0130,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=exposure_time,legacy_registry,exposure_time,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-c3fa7dfdb19bcab2,DUP-c3fa7dfdb19bcab2,1,unique_record
AUD20260828-0131,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,structure_diameter,6.0,µm,6.0,µm,2,diameter ... 6.0 µm,diameter ... 6.0 µm,spiral structure,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0131,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=structure_diameter,legacy_registry,structure_diameter,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-fa7df0519291853f,DUP-fa7df0519291853f,1,unique_record
AUD20260828-0132,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,axial_pitch,10.3,µm,10.3,µm,2,axial pitch ... 10.3 µm,axial pitch ... 10.3 µm,spiral structure,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0132,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=axial_pitch,legacy_registry,axial_pitch,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-fc119d754100a108,DUP-fc119d754100a108,1,unique_record
AUD20260828-0133,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,line_width,~1.3,µm,~1.3,µm,2,width of the spiral wire was nearly 1.3 µm,width of the spiral wire was nearly 1.3 µm,spiral structure,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0133,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=line_width,legacy_registry,line_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-ea99ec51f228fc56,DUP-ea99ec51f228fc56,1,unique_record
AUD20260828-0134,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,minimum_average_power,20,mW,20,mW,2,minimum average power needed ... 20 mW,minimum average power needed ... 20 mW,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0134,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=minimum_average_power,legacy_registry,minimum_average_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-17f7b355ec938b4b,DUP-17f7b355ec938b4b,1,unique_record
AUD20260828-0135,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,minimum_exposure_time,8,ms,8,ms,2,with an exposure time of 8 ms,with an exposure time of 8 ms,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0135,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=minimum_exposure_time,legacy_registry,minimum_exposure_time,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-1848a89afa3632ff,DUP-1848a89afa3632ff,1,unique_record
AUD20260828-0136,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,minimum_exposure,18,J µm−2,18,J µm−2,2,minimum exposure is estimated to be 18 J/µm²,minimum exposure is estimated to be 18 J/µm²,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0136,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,Estimated focal-point exposure as reported.; legacy_value_type=minimum_exposure,legacy_registry,minimum_exposure,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-66972b094539109a,DUP-66972b094539109a,1,unique_record
AUD20260828-0137,zotero_S7XPYQQM,S7XPYQQM,10.1364/OL.22.000132,Three-dimensional microfabrication with two-photon-absorbed photopolymerization,absorption_coefficient_relative,0.04,%,0.04,%,2,absorption coefficient ... was 0.04% of that for the single-photon process,absorption coefficient ... was 0.04% of that for the single-photon process,,,,claim_only,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0137,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=absorption_coefficient_relative,legacy_registry,absorption_coefficient_relative,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/S7XPYQQM/page_2.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/10_S7XPYQQM.json,EIK-0bfd400b02be2c5b,DUP-0bfd400b02be2c5b,1,unique_record
AUD20260828-0138,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma_2pa,357,GM,357,GM,4,Table 1: 4c ... σ2PA = 357 GM,Table 1: 4c ... σ2PA = 357 GM,compound 4c,800,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0138,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-aa1f74410461c43c,DUP-aa1f74410461c43c,1,unique_record
AUD20260828-0139,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma_2pa,377,GM,377,GM,4,Table 1: 5c ... σ2PA = 377 GM,Table 1: 5c ... σ2PA = 377 GM,compound 5c,800,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0139,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-d95fa0f2a18306a6,DUP-d95fa0f2a18306a6,1,unique_record
AUD20260828-0140,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,sigma_2pa,340,GM,340,GM,4,Table 1: 6c ... σ2PA = 340 GM,Table 1: 6c ... σ2PA = 340 GM,compound 6c,800,Table 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0140,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-48fe7bd8394f6465,DUP-48fe7bd8394f6465,1,unique_record
AUD20260828-0141,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,laser_wavelength,780,nm,780,nm,4,fiber femtosecond laser ... wavelength ... 780 nm,fiber femtosecond laser ... wavelength ... 780 nm,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0141,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=laser_wavelength,legacy_registry,laser_wavelength,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-fec293fb5e3f15d6,DUP-fec293fb5e3f15d6,1,unique_record
AUD20260828-0142,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,pulse_width,100,fs,100,fs,4,pulse width ... 100 fs,pulse width ... 100 fs,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0142,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_width,legacy_registry,pulse_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-cd7b13bbc7f93f96,DUP-cd7b13bbc7f93f96,1,unique_record
AUD20260828-0143,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,pulse_repetition_rate,80,MHz,80,MHz,4,repetition rate ... 80 MHz,repetition rate ... 80 MHz,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0143,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_repetition_rate,legacy_registry,pulse_repetition_rate,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-25d8651de511f39f,DUP-25d8651de511f39f,1,unique_record
AUD20260828-0144,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,pi_loading,1.3 × 10−6,mol PI/g resin,1.3 × 10−6,mol PI/g resin,4,acrylate-based resin ... containing the 2PI (1.3 × 10−6 mol PI/g resin),acrylate-based resin ... containing the 2PI (1.3 × 10−6 mol PI/g resin),TMPTA/TMP3EOTA; 1:1 equiv. functional groups,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0144,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-cc5e099f4a71811b,DUP-cc5e099f4a71811b,1,unique_record
AUD20260828-0145,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,point_spacing,150,nm,150,nm,4,distance between two points at x-y-z axis was 150 nm,distance between two points at x-y-z axis was 150 nm,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0145,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=point_spacing,legacy_registry,point_spacing,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-1fe4d917353d0903,DUP-1fe4d917353d0903,1,unique_record
AUD20260828-0146,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,point_dwell_time,200,µs,200,µs,4,each scanning point stays for 200 µs,each scanning point stays for 200 µs,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0146,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=point_dwell_time,legacy_registry,point_dwell_time,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-9fdc788001d51ea8,DUP-9fdc788001d51ea8,1,unique_record
AUD20260828-0147,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,substrate_thickness,170,µm,170,µm,4,glass substrate with 170 µm thickness,glass substrate with 170 µm thickness,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0147,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=substrate_thickness,legacy_registry,substrate_thickness,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-b9e70786eddd5054,DUP-b9e70786eddd5054,1,unique_record
AUD20260828-0148,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,scanning_speed,~750,µm s−1,~750,µm s−1,6,laser writing speed is constant (~750 µm/s),laser writing speed is constant (~750 µm/s),compound 4c doughnut array,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0148,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=scanning_speed,legacy_registry,scanning_speed,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-7bb2a1ce3ae53bd6,DUP-7bb2a1ce3ae53bd6,1,unique_record
AUD20260828-0149,zotero_LVN4MHDD,LVN4MHDD,10.2494/photopolymer.32.257,Conjugated ketocarbazoles as efficient photoinitiators: From facile synthesis to efficient two-photon polymerization,polymerization_threshold_power,10,mW,10,mW,6,cyclopentanone-based 2PI 5c exhibited the lowest polymerization threshold (10 mW),cyclopentanone-based 2PI 5c exhibited the lowest polymerization threshold (10 mW),compound 5c,780,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0149,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,Explicit text-reported threshold; Figure 5 window boundaries are not digitized here.; legacy_value_type=polymerization_threshold_power,legacy_registry,polymerization_threshold_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p4.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/screenshots/LVN4MHDD_p6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/parsed_openalex_oa_pdfs/liteparse/json/LVN4MHDD.json,EIK-fc2a04c6c924f982,DUP-fc2a04c6c924f982,1,unique_record
